wave_nm int
234.23423423423424 2.70611654688219e-38
234.83483483483485 1.3043090288139016e-37
235.43543543543544 6.196524017806779e-37
236.03603603603602 2.9016792702803994e-36
236.63663663663664 1.3393198633434924e-35
237.23723723723725 6.093303994838406e-35
237.83783783783784 2.7324675578488155e-34
238.43843843843842 1.2077882940025224e-33
239.03903903903904 5.26211397883428e-33
239.63963963963965 2.2597652114721642e-32
240.24024024024024 9.565331356787027e-32
240.84084084084083 3.99089547059068e-31
241.44144144144144 1.6412484146580914e-30
242.04204204204206 6.652914149797577e-30
242.64264264264264 2.6581724463854304e-29
243.24324324324323 1.046858581871783e-28
243.84384384384384 4.063745637588637e-28
244.44444444444446 1.5548863390650394e-27
245.04504504504504 5.86414111435624e-27
245.64564564564563 2.1799363350537135e-26
246.24624624624624 7.987609794993581e-26
246.84684684684686 2.884851779547044e-25
247.44744744744744 1.0269842922934821e-24
248.04804804804803 3.603609562898354e-24
248.64864864864865 1.2463651393401216e-23
249.24924924924926 4.248997630902071e-23
249.84984984984985 1.427780076804374e-22
250.45045045045046 4.72900506448728e-22
251.05105105105105 1.54387407207383e-21
251.65165165165166 4.968068797236192e-21
252.25225225225225 1.575784999086434e-20
252.85285285285286 4.9265166555671176e-20
253.45345345345345 1.5181566348909524e-19
254.05405405405406 4.611336782708168e-19
254.65465465465465 1.3806091076175678e-18
255.25525525525526 4.0742554911622404e-18
255.85585585585585 1.1851120611878819e-17
256.45645645645646 3.397850053237003e-17
257.0570570570571 9.602462815771913e-17
257.65765765765764 2.6748207992846494e-16
258.25825825825825 7.344130444561125e-16
258.85885885885887 1.9875575180058945e-15
259.4594594594595 5.301913793678375e-15
260.06006006006004 1.3940528913959498e-14
260.66066066066065 3.6129293905205066e-14
261.26126126126127 9.229397042594308e-14
261.8618618618619 2.323918096847969e-13
262.46246246246244 5.767690389563126e-13
263.06306306306305 1.4109664713595157e-12
263.66366366366367 3.4022410572763444e-12
264.2642642642643 8.086248836111459e-12
264.8648648648649 1.894361047639412e-11
265.46546546546546 4.374335018979865e-11
266.06606606606607 9.956230919924783e-11
266.6666666666667 2.2336314362032138e-10
267.26726726726724 4.939257848863661e-10
267.86786786786786 1.0765780404538647e-09
268.4684684684685 2.312932552094122e-09
269.0690690690691 4.897946677410289e-09
269.6696696696697 1.0223480433327078e-08
270.27027027027026 2.103376999011459e-08
270.8708708708709 4.2654917256041864e-08
271.4714714714715 8.52618438141631e-08
272.07207207207205 1.6798634057484865e-07
272.67267267267266 3.26232220254801e-07
273.2732732732733 6.244725706128377e-07
273.8738738738739 1.1782393297899038e-06
274.4744744744745 2.191226627432391e-06
275.07507507507506 4.016749155518883e-06
275.6756756756757 7.257645618475958e-06
276.2762762762763 1.292559186453129e-05
276.87687687687685 2.2690222359238455e-05
277.47747747747746 3.926094042823543e-05
278.0780780780781 6.696012834679022e-05
278.6786786786787 0.00011256554792843748
279.2792792792793 0.00018652125757842277
279.87987987987987 0.0003046385174425875
280.4804804804805 0.000490427623972405
281.0810810810811 0.0007782133355060861
281.68168168168165 0.0012171834701914168
282.28228228228227 0.0018764934639641392
282.8828828828829 0.0028514889913652404
283.4834834834835 0.0042710039733796015
284.0840840840841 0.006305534186737105
284.68468468468467 0.00917587369326987
285.2852852852853 0.013161536787873764
285.8858858858859 0.018607987694182544
286.48648648648646 0.025931393252006735
287.08708708708707 0.03561934471169645
287.6876876876877 0.04822582131115073
288.2882882882883 0.06435865698126575
288.8888888888889 0.08465798862253092
289.4894894894895 0.1097646639302924
290.0900900900901 0.14027839594378005
290.6906906906907 0.1767065562797982
291.29129129129126 0.2194058325365258
291.8918918918919 0.2685204129991715
292.4924924924925 0.3239217257702188
293.0930930930931 0.3851558349779599
293.6936936936937 0.4514051595403044
294.2942942942943 0.5214710328035462
294.8948948948949 0.5937826339607803
295.4954954954955 0.6664359675831871
296.09609609609606 0.7372639470355159
296.6966966966967 0.8039354860353047
297.2972972972973 0.8640781715118672
297.8978978978979 0.9154160066498273
298.4984984984985 0.955911316711094
299.09909909909913 0.9838985875589781
299.6996996996997 0.9981980201116116
300.3003003003003 0.9981980201116116
300.9009009009009 0.9838985875589761
301.5015015015015 0.955911316711094
302.1021021021021 0.9154160066498273
302.7027027027027 0.8640781715118672
303.3033033033033 0.8039354860353047
303.90390390390394 0.7372639470355159
304.5045045045045 0.6664359675831871
305.1051051051051 0.5937826339607803
305.7057057057057 0.5214710328035462
306.3063063063063 0.4514051595403044
306.9069069069069 0.3851558349779599
307.5075075075075 0.3239217257702188
308.1081081081081 0.2685204129991715
308.70870870870874 0.2194058325365258
309.3093093093093 0.1767065562797982
309.9099099099099 0.14027839594378005
310.5105105105105 0.1097646639302924
311.1111111111111 0.08465798862253092
311.7117117117117 0.06435865698126575
312.3123123123123 0.04822582131115073
312.91291291291293 0.03561934471169645
313.51351351351354 0.025931393252006735
314.1141141141141 0.018607987694182544
314.7147147147147 0.013161536787873764
315.31531531531533 0.00917587369326987
315.9159159159159 0.006305534186737105
316.5165165165165 0.0042710039733796015
317.1171171171171 0.0028514889913652404
317.71771771771773 0.0018764934639641392
318.31831831831835 0.0012171834701914168
318.9189189189189 0.0007782133355060861
319.5195195195195 0.000490427623972405
320.12012012012013 0.0003046385174425875
320.7207207207207 0.00018652125757842277
321.3213213213213 0.00011256554792843748
321.9219219219219 6.696012834679022e-05
322.52252252252254 3.926094042823543e-05
323.12312312312315 2.2690222359238455e-05
323.7237237237237 1.292559186453129e-05
324.3243243243243 7.257645618475958e-06
324.92492492492494 4.016749155518883e-06
325.5255255255255 2.191226627432391e-06
326.1261261261261 1.1782393297899038e-06
326.7267267267267 6.244725706128377e-07
327.32732732732734 3.26232220254801e-07
327.92792792792795 1.6798634057484865e-07
328.52852852852857 8.526184381415735e-08
329.1291291291291 4.2654917256041864e-08
329.72972972972974 2.103376999011459e-08
330.3303303303303 1.0223480433327078e-08
330.9309309309309 4.897946677410289e-09
331.5315315315315 2.312932552094122e-09
332.13213213213214 1.0765780404538647e-09
332.73273273273276 4.939257848863661e-10
333.33333333333337 2.233631436203055e-10
333.93393393393393 9.956230919924783e-11
334.53453453453454 4.374335018979865e-11
335.1351351351351 1.894361047639412e-11
335.7357357357357 8.086248836111459e-12
336.33633633633633 3.4022410572763444e-12
336.93693693693695 1.4109664713595157e-12
337.53753753753756 5.767690389563126e-13
338.1381381381382 2.323918096847771e-13
338.73873873873873 9.229397042594308e-14
339.33933933933935 3.6129293905205066e-14
339.9399399399399 1.3940528913960736e-14
340.5405405405405 5.301913793678375e-15
341.14114114114113 1.9875575180058945e-15
341.74174174174175 7.344130444561125e-16
342.34234234234236 2.6748207992846494e-16
342.942942942943 9.602462815770957e-17
343.54354354354354 3.397850053237003e-17
344.14414414414415 1.1851120611878819e-17
344.7447447447447 4.074255491162443e-18
345.3453453453453 1.3806091076176364e-18
345.94594594594594 4.611336782708168e-19
346.54654654654655 1.5181566348909524e-19
347.14714714714717 4.926516655566837e-20
347.7477477477478 1.5757849990863445e-20
348.34834834834834 4.968068797236199e-21
348.94894894894895 1.543874072073848e-21
349.5495495495495 4.729005064488013e-22
350.1501501501501 1.4277800768056454e-22
350.75075075075074 4.248997630932366e-23
351.35135135135135 1.246365139416795e-23
351.95195195195197 3.603609564827973e-24
352.5525525525526 1.0269842971223484e-24
353.15315315315314 2.884851899713343e-25
353.75375375375376 7.987612768483522e-26
354.35435435435437 2.179943651538292e-26
354.9549549549549 5.864320129862345e-27
355.55555555555554 1.5553218820656199e-27
356.15615615615616 4.074282798884125e-28
356.7567567567568 1.072208024666839e-28
357.3573573573574 3.264581124263528e-29
357.957957957958 2.1077873497661133e-29
358.55855855855856 3.5761795710390664e-29
359.1591591591592 8.06536240011918e-29
359.75975975975973 1.8780045018444743e-28
360.36036036036035 4.365719650765749e-28
360.96096096096096 1.009591810740168e-27
361.5615615615616 2.3217003891453176e-27
362.1621621621622 5.309095820010094e-27
362.7627627627628 1.207222544026088e-26
363.36336336336336 2.729646003654586e-26
363.963963963964 6.137302404857261e-26
364.56456456456453 1.3721478754825685e-25
365.16516516516515 3.050538514545907e-25
365.76576576576576 6.743794191821673e-25
366.3663663663664 1.4824645050056064e-24
366.966966966967 3.2405333840910075e-24
367.5675675675676 7.043700745363398e-24
368.16816816816817 1.5224305615004142e-23
368.7687687687688 3.2720979126322566e-23
369.36936936936934 6.993060548533877e-23
369.96996996996995 1.4861426114094026e-22
370.57057057057057 3.1405512515510377e-22
371.1711711711712 6.599385285141882e-22
371.7717717717718 1.378965127084335e-21
372.3723723723724 2.8652022467009366e-21
372.97297297297297 5.919833378336875e-21
373.5735735735736 1.2162304812849355e-20
374.17417417417414 2.4847030001794438e-20
374.77477477477476 5.047604113508078e-20
375.37537537537537 1.0196433407447242e-19
375.975975975976 2.0481581559516687e-19
376.5765765765766 4.0910133019314895e-19
377.1771771771772 8.125507479063966e-19
377.77777777777777 1.6048051062954688e-18
378.3783783783784 3.1517103731679038e-18
378.97897897897894 6.1549213121116015e-18
379.57957957957956 1.195228414978824e-17
380.1801801801802 2.3079771993815242e-17
380.7807807807808 4.4316384237816505e-17
381.3813813813814 8.461538302424595e-17
381.981981981982 1.6065214574449455e-16
382.5825825825826 3.033024628412187e-16
383.1831831831832 5.69400105774888e-16
383.78378378378375 1.0629463636155508e-15
384.38438438438436 1.973137533728609e-15
384.984984984985 3.6421310281618055e-15
385.5855855855856 6.685070228253929e-15
386.1861861861862 1.2201369592983018e-14
386.7867867867868 2.2144373176857524e-14
387.3873873873874 3.9964133488660375e-14
387.987987987988 7.171823793078111e-14
388.58858858858855 1.2797968027002912e-13
389.18918918918916 2.2709346214387373e-13
389.7897897897898 4.00701014787988e-13
390.3903903903904 7.030536278658528e-13
390.990990990991 1.2266161129005544e-12
391.5915915915916 2.128046323038306e-12
392.1921921921922 3.6711800941645976e-12
392.7927927927928 6.297707746093699e-12
393.3933933933934 1.0742652214090473e-11
393.99399399399397 1.8221861007743352e-11
394.5945945945946 3.073449939032211e-11
395.1951951951952 5.1547992665418086e-11
395.7957957957958 8.59705238085547e-11
396.3963963963964 1.4257375505492648e-10
396.99699699699704 2.35115793785148e-10
397.5975975975976 3.855460158541712e-10
398.1981981981982 6.286701440783834e-10
398.79879879879877 1.019346069534314e-09
399.3993993993994 1.643511206805153e-09
400.0 2.634971288244865e-09
400.6006006006006 4.200793228572763e-09
401.20120120120123 6.659458602123791e-09
401.80180180180184 1.0497810821665222e-08
402.4024024024024 1.6455487814612113e-08
403.003003003003 2.5649268315776883e-08
403.6036036036036 3.975496729908261e-08
404.2042042042042 6.127171279246167e-08
404.8048048048048 9.390329711701803e-08
405.4054054054054 1.431046884181543e-07
406.00600600600603 2.1685981543139315e-07
406.60660660660665 3.2678078039748725e-07
407.2072072072072 4.896504159451206e-07
407.8078078078078 7.29571651126204e-07
408.4084084084084 1.0809409585861312e-06
409.009009009009 1.592532105923456e-06
409.6096096096096 2.333063827634594e-06
410.2102102102102 3.3987345347691185e-06
410.81081081081084 4.923342723720748e-06
411.41141141141145 7.091777375681629e-06
412.012012012012 1.0157862249817291e-05
412.6126126126126 1.4467774955755487e-05
413.2132132132132 2.04905384437094e-05
413.8138138138138 2.8857399858558894e-05
414.4144144144144 4.041226796711087e-05
415.015015015015 5.6275770683535136e-05
415.61561561561564 7.792590933799075e-05
416.21621621621625 0.00010729871152608808
416.8168168168168 0.00014691269825828628
417.4174174174174 0.00020002135454972054
418.018018018018 0.00027079808769861735
418.6186186186186 0.000364558327121097
419.2192192192192 0.00048802340712877413
419.8198198198198 0.000649630613987112
420.42042042042044 0.0008598931981451546
421.02102102102106 0.0011318131740909684
421.6216216216216 0.0014813482753992262
422.22222222222223 0.0019279324271607523
422.8228228228228 0.0024950464792376
423.4234234234234 0.0032108326680398633
424.024024024024 0.004108742326579103
424.62462462462463 0.005228201765595828
425.22522522522524 0.0066152760741094345
425.82582582582586 0.008323304965014712
426.4264264264264 0.010413478914864206
427.02702702702703 0.012955317981416631
427.6276276276276 0.016027010163617714
428.2282282282282 0.01971556139896187
428.8288288288288 0.024116705731565293
429.42942942942943 0.029334522328862578
430.03003003003005 0.035480706388191015
430.63063063063066 0.042673444052299364
431.2312312312313 0.05103584768582549
431.83183183183183 0.060693917596779605
432.43243243243245 0.07177400972016468
433.033033033033 0.08439980593185278
433.6336336336336 0.09868880432224503
434.23423423423424 0.11474837046842488
434.83483483483485 0.13267141676548075
435.43543543543547 0.15253180420296927
436.0360360360361 0.17437958833651676
436.63663663663664 0.19823625712701715
437.23723723723725 0.22409013116783505
437.8378378378378 0.25189211489155233
438.4384384384384 0.28155199897258293
439.03903903903904 0.31293551779718287
439.63963963963965 0.3458623603027478
440.24024024024027 0.3801053168221875
440.8408408408409 0.41539071842591896
441.44144144144144 0.4514002888260514
442.04204204204206 0.48777448301405
442.6426426426426 0.5241173329049622
443.2432432432432 0.5600027604313386
443.84384384384384 0.5949822553782085
444.44444444444446 0.6285937518065092
445.0450450450451 0.6603714764643062
445.6456456456457 0.6898564884927978
446.24624624624624 0.7166075852187018
446.84684684684686 0.7402122167571137
447.4474474474474 0.7602970348473644
448.04804804804803 0.7765377003990959
448.64864864864865 0.7886675903641258
449.24924924924926 0.7964850775562777
449.8498498498499 0.7998591057360148
450.4504504504505 0.7987328445608468
451.05105105105105 0.7931252819658504
451.65165165165166 0.7831306916254196
452.2522522522522 0.7689159963670288
452.85285285285283 0.7507161305777292
453.45345345345345 0.7288275816462817
454.05405405405406 0.7036003585161014
454.6546546546547 0.675428691229964
455.2552552552553 0.6447408064047416
455.85585585585585 0.6119881482344294
456.45645645645646 0.5776344221830344
457.0570570570571 0.5421448292580509
457.65765765765764 0.5059758338226689
458.25825825825825 0.4695657692846864
458.85885885885887 0.4333265363104992
459.4594594594595 0.39763659052596484
460.06006006006004 0.3628353542997894
460.66066066066065 0.32921912350814564
461.26126126126127 0.29703847833272634
461.8618618618619 0.2664971499852184
462.46246246246244 0.237752245133528
463.06306306306305 0.2109156885017324
463.66366366366367 0.18605671276776334
464.2642642642643 0.1632052039914992
464.86486486486484 0.14235570026867844
465.46546546546546 0.12347184048434817
466.06606606606607 0.1064910678561267
466.6666666666667 0.09132940800774912
467.26726726726724 0.0778861619863
467.86786786786786 0.06604837923233335
468.4684684684685 0.05569500235165395
469.0690690690691 0.04670060305492574
469.6696696696697 0.0389386554477482
470.27027027027026 0.032284317828600854
470.8708708708709 0.02661671641198132
471.4714714714715 0.021820743341552082
472.0720720720721 0.017788396661223033
472.67267267267266 0.014419701479987078
473.2732732732733 0.011623259513645984
473.8738738738739 0.00931647879189507
474.4744744744745 0.007425536980312866
475.07507507507506 0.005885130956944946
475.6756756756757 0.004638062510817952
476.2762762762763 0.0036347058037569818
476.8768768768769 0.0028323970383926046
477.47747747747746 0.002194781036705907
478.0780780780781 0.00169114352487428
478.6786786786787 0.0012957521419511469
479.2792792792793 0.0009872237712433571
479.87987987987987 0.0007479308952060319
480.4804804804805 0.0005634553965354219
481.0810810810811 0.00042209461603522975
481.6816816816817 0.00031442153448656206
482.28228228228227 0.00023289864055264783
482.8828828828829 0.0001715433253483246
483.4834834834835 0.00012564143731478287
484.0840840840841 9.150486145856451e-05
484.68468468468467 6.626857624285951e-05
485.2852852852853 4.772251384465137e-05
485.8858858858859 3.417363571378827e-05
486.4864864864865 2.4333874224702516e-05
487.08708708708707 1.7229930780892777e-05
487.6876876876877 1.2131318552259091e-05
488.2882882882883 8.49346069603802e-06
488.8888888888889 5.913077298359796e-06
489.4894894894895 4.09349846276024e-06
490.0900900900901 2.8179151199190003e-06
490.6906906906907 1.928916301654779e-06
491.2912912912913 1.312958683698385e-06
491.8918918918919 8.886708540595419e-07
492.4924924924925 5.981126861062199e-07
493.0930930930931 4.0029235116298396e-07
493.6936936936937 2.6639358943868137e-07
494.2942942942943 1.762878771581286e-07
494.8948948948949 1.160040967539757e-07
495.4954954954955 7.590605242387585e-08
496.0960960960961 4.938916521068623e-08
496.6966966966967 3.195502529826793e-08
497.2972972972973 2.0558851349468275e-08
497.8978978978979 1.3152573225209519e-08
498.4984984984985 8.36709719739692e-09
499.0990990990991 5.292868601434907e-09
499.6996996996997 3.329351563435927e-09
500.3003003003003 2.0824787056821584e-09
500.9009009009009 1.2952520655213265e-09
501.5015015015015 8.010920891241577e-10
502.1021021021021 4.926867130975255e-10
502.7027027027027 3.013287066796281e-10
503.3033033033033 1.833017536916014e-10
503.9039039039039 1.1097296257604889e-10
504.5045045045045 6.701004783321901e-11
505.1051051051051 4.066625243740409e-11
505.7057057057057 2.543875053757374e-11
506.3063063063063 1.7661195702699222e-11
506.9069069069069 1.5780438459248088e-11
507.5075075075075 2.0227615704387186e-11
508.1081081081081 3.396238110008882e-11
508.70870870870874 6.399358863149848e-11
509.3093093093093 1.24530540401559e-10
509.9099099099099 2.430083271132202e-10
510.5105105105105 4.712437140723481e-10
511.11111111111114 9.057197680900376e-10
511.7117117117117 1.7239683940071827e-09
512.3123123123123 3.2490304081879424e-09
512.9129129129129 6.062316010716752e-09
513.5135135135135 1.1198897155726433e-08
514.114114114114 2.0481480499634997e-08
514.7147147147148 3.708481398754336e-08
515.3153153153153 6.647820944013217e-08
515.915915915916 1.1798068304953067e-07
516.5165165165165 2.072959721747732e-07
517.1171171171171 3.6059456784014506e-07
517.7177177177177 6.210060817135085e-07
518.3183183183183 1.0588169455299884e-06
518.918918918919 1.7872868884377668e-06
519.5195195195195 2.9868678745356068e-06
520.1201201201202 4.94181075810775e-06
520.7207207207207 8.09477096817865e-06
521.3213213213213 1.3127178073445188e-05
521.9219219219219 2.1075920126491798e-05
522.5225225225225 3.3500405790507466e-05
523.1231231231232 5.271836681374241e-05
523.7237237237237 8.213385056965045e-05
524.3243243243244 0.00012668662782437245
524.9249249249249 0.00019345845932192276
525.5255255255256 0.0002924778823946091
526.1261261261261 0.00043777069994201475
526.7267267267267 0.000648707185062323
527.3273273273273 0.0009516978360322517
527.927927927928 0.0013822856888531575
528.5285285285286 0.00198767281407701
529.1291291291291 0.0028296996439904267
529.7297297297298 0.003988266207602525
530.3303303303303 0.005565142555605832
530.9309309309309 0.007688060719941612
531.5315315315315 0.010514912717965584
532.1321321321321 0.014237800248433552
532.7327327327328 0.019086595755724363
533.3333333333333 0.02533158774440437
533.933933933934 0.033284704362504594
534.5345345345345 0.043298749364775145
535.1351351351352 0.055764056331772914
535.7357357357357 0.071101983840965
536.3363363363363 0.08975474876276465
536.936936936937 0.11217123698486858
537.5375375375376 0.13878864601977778
538.1381381381382 0.17001010084621368
538.7387387387387 0.2061787333639226
539.3393393393394 0.24754910801014865
539.9399399399399 0.2942572829482706
540.5405405405405 0.34629118105044504
541.1411411411411 0.40346326512449165
541.7417417417417 0.4653877229957622
542.3423423423424 0.5314644285870148
542.9429429429429 0.6008718218962543
543.5435435435436 0.6725705244339985
544.1441441441441 0.745318976360135
544.7447447447448 0.8177016678132887
545.3453453453453 0.8881696825013067
545.9459459459459 0.9550923395418198
546.5465465465466 1.0168177883611287
547.1471471471472 1.0717395680742856
547.7477477477478 1.1183654733747699
548.3483483483483 1.155384649272694
548.948948948949 1.181728722905605
549.5495495495495 1.1966230005140621
550.1501501501502 1.19962430769607
550.7507507507507 1.1906428940283464
551.3513513513514 1.1699468913315247
551.951951951952 1.1381490165633414
552.5525525525526 1.0961764394784674
553.1531531531532 1.0452258827545948
553.7537537537537 0.9867069880248236
554.3543543543544 0.9221776844256713
554.9549549549549 0.8532756837992883
555.5555555555555 0.7816502779562501
556.1561561561562 0.7088983410864352
556.7567567567568 0.6365078874338405
557.3573573573574 0.5658117676115973
557.9579579579579 0.4979531886058033
558.5585585585586 0.4338638003514154
559.1591591591591 0.3742541895208358
559.7597597597598 0.3196158303905268
560.3603603603603 0.27023291664854066
560.960960960961 0.22620206849241367
561.5615615615616 0.18745768593300685
562.1621621621622 0.15380069126419318
562.7627627627628 0.12492854430566712
563.3633633633633 0.10046468522239532
563.963963963964 0.07998591778676724
564.5645645645645 0.06304664681600929
565.1651651651651 0.04919928714996212
565.7657657657658 0.03801053511002666
566.3663663663664 0.0290735131153071
566.966966966967 0.02201604980259129
567.5675675675675 0.01650553633705187
568.1681681681682 0.012250906895233102
568.7687687687687 0.00900233549199696
569.3693693693695 0.006549233952634452
569.96996996997 0.004717090099794257
570.5705705705706 0.003363614336942916
571.1711711711712 0.0023745787360429887
571.7717717717718 0.0016596454139951803
572.3723723723724 0.0011483979332123876
572.9729729729729 0.0007867157602666274
573.5735735735736 0.0005335703091180137
574.1741741741741 0.0003582727817238512
574.7747747747748 0.00023816850616475898
575.3753753753754 0.00015674843228239758
575.975975975976 0.00010213402219070623
576.5765765765766 6.588491972663697e-05
577.1771771771771 4.2077503336750186e-05
577.7777777777778 2.660493862067477e-05
578.3783783783783 1.6654167020472865e-05
578.9789789789791 1.0321241179996535e-05
579.5795795795796 6.332705523704968e-06
580.1801801801802 3.846759337231194e-06
580.7807807807808 2.313391289705817e-06
581.3813813813814 1.3773728930659523e-06
581.981981981982 8.118995929558306e-07
582.5825825825825 4.7380699909320216e-07
583.1831831831832 2.737467528089251e-07
583.7837837837837 1.5658308198862832e-07
584.3843843843844 8.86725205938679e-08
584.984984984985 4.9714334142860886e-08
585.5855855855856 2.7594501724681926e-08
586.1861861861862 1.5163932481782915e-08
586.7867867867868 8.249915189042413e-09
587.3873873873874 4.4436053611139556e-09
587.9879879879879 2.3695716020784334e-09
588.5885885885887 1.2509862811756712e-09
589.1891891891892 6.53858259272667e-10
589.7897897897898 3.3834755076618733e-10
590.3903903903904 1.733368166426191e-10
590.990990990991 8.791580397849518e-11
591.5915915915916 4.414600863207407e-11
592.1921921921921 2.1946450608494368e-11
592.7927927927929 1.0801535474903287e-11
593.3933933933934 5.263262819106452e-12
593.9939939939941 2.5390600585131202e-12
594.5945945945946 1.212660542664923e-12
595.1951951951952 5.733949663879665e-13
595.7957957957958 2.6842122973591726e-13
596.3963963963964 1.2440224089773412e-13
596.996996996997 5.708051746908467e-14
597.5975975975975 2.5929608287280654e-14
598.1981981981983 1.1661444967498555e-14
598.7987987987988 5.192268424645221e-15
599.3993993993994 2.2888127720539987e-15
600.0 9.98876476962731e-16
600.6006006006006 4.315804693447561e-16
601.2012012012012 1.8461231201241137e-16
601.8018018018017 7.818260631300836e-17
602.4024024024025 3.2780658593908633e-17
603.003003003003 1.3608667495418139e-17
603.6036036036037 5.595583348025315e-18
604.2042042042042 2.2820663303742908e-18
604.8048048048048 9.289455026155262e-19
605.4054054054054 3.876870059537743e-19
606.006006006006 1.8349021337592778e-19
606.6066066066066 1.2523547818135964e-19
607.2072072072071 1.422379697133416e-19
607.8078078078079 2.182245087555987e-19
608.4084084084084 3.6761151805923756e-19
609.009009009009 6.317828324373456e-19
609.6096096096096 1.087628668493901e-18
610.2102102102102 1.867800507303464e-18
610.8108108108108 3.1968542591212084e-18
611.4114114114113 5.452203496802135e-18
612.0120120120121 9.265304501500575e-18
612.6126126126126 1.568851397402423e-17
613.2132132132133 2.646900119435857e-17
613.8138138138138 4.449659239753296e-17
614.4144144144144 7.453313201066152e-17
615.015015015015 1.2439570897546593e-16
615.6156156156156 2.0686872441794742e-16
616.2162162162163 3.427817421960434e-16
616.8168168168168 5.659446193214867e-16
617.4174174174175 9.310298323293671e-16
618.018018018018 1.5261129126308775e-15
618.6186186186186 2.4925457890952134e-15
619.2192192192192 4.056327685685429e-15
619.8198198198198 6.577431387703315e-15
620.4204204204204 1.0627057475657495e-14
621.0210210210209 1.710815359579945e-14
621.6216216216217 2.744268876235256e-14
622.2222222222222 4.386151091126869e-14
622.8228228228229 6.985120843325061e-14
623.4234234234234 1.1084029374949049e-13
624.024024024024 1.752487062601349e-13
624.6246246246246 2.7608663358118915e-13
625.2252252252252 4.333804839827721e-13
625.8258258258259 6.778392727803414e-13
626.4264264264264 1.0563735362347621e-12
627.0270270270271 1.6403695791553147e-12
627.6276276276276 2.538044945443262e-12
628.2282282282283 3.912824046668098e-12
628.8288288288288 6.010557238382116e-12
629.4294294294294 9.199676670100866e-12
630.03003003003 1.4030197965478134e-11
630.6306306306307 2.1320060961321044e-11
631.2312312312313 3.228096385964657e-11
631.8318318318318 4.870100834665139e-11
632.4324324324325 7.320872128980124e-11
633.033033033033 1.0965314629009113e-10
633.6336336336336 1.6364878373178694e-10
634.2342342342342 2.433536556543376e-10
634.8348348348349 3.6057563377483866e-10
635.4354354354355 5.32339000348098e-10
636.036036036036 7.83093469356336e-10
636.6366366366367 1.1478161415103932e-09
637.2372372372372 1.6763490852151177e-09
637.8378378378379 2.4394392316701832e-09
638.4384384384384 3.5371131627044153e-09
639.039039039039 5.110240188653617e-09
639.6396396396397 7.356429546119869e-09
640.2402402402403 1.0551792813982718e-08
640.8408408408409 1.5080607562924516e-08
641.4414414414414 2.147557646179349e-08
642.0420420420421 3.04722294770263e-08
642.6426426426426 4.308211725284231e-08
643.2432432432432 6.069085486135034e-08
643.8438438438438 8.518887430274758e-08
644.4444444444445 1.191450249007265e-07
645.0450450450451 1.6603603492745625e-07
645.6456456456456 2.305484479735325e-07
646.2462462462463 3.189741292876875e-07
646.8468468468468 4.3972598104921824e-07
647.4474474474475 6.040073182905376e-07
648.048048048048 8.266766731964562e-07
648.6486486486486 1.1273598759654624e-06
649.2492492492493 1.5318733916453165e-06
649.8498498498499 2.074037382067121e-06
650.4504504504505 2.7979741329976057e-06
651.051051051051 3.7610076674682572e-06
651.6516516516517 5.037303878121679e-06
652.2522522522522 6.722417650717236e-06
652.8528528528528 8.938944466803339e-06
